,coordinates,geo_id,geo_id_washed,type,venue_category_id,venue_category_name
12832,"[139.70182456076145,35.6914430736089]",47124,12832,Point,4bf58dd8d48988d1d0941735,Dessert Shop
12833,"[139.6655600310235,35.70447646813875]",47125,12833,Point,4d4b7105d754a06374d81259,Food
12834,"[139.76164151355533,35.57372141917428]",47131,12834,Point,4d4b7105d754a06375d81259,Professional & Other Places
12835,"[139.80482411613667,35.74891416007696]",47141,12835,Point,4d954b0ea243a5684a65b473,Convenience Store
12836,"[139.7013920545578,35.68359659413717]",47142,12836,Point,4bf58dd8d48988d1d1941735,Ramen /  Noodle House
12837,"[139.77471044908944,35.70034781515051]",47147,12837,Point,4bf58dd8d48988d17c941735,Casino
12838,"[139.66854843229177,35.607738175062664]",47152,12838,Point,4bf58dd8d48988d1ad941735,Trade School
12839,"[139.71519845558598,35.64804253398028]",47153,12839,Point,4bf58dd8d48988d1df941735,Bridge
12840,"[139.77074,35.692022]",47159,12840,Point,4bf58dd8d48988d11c941735,Bar
12841,"[139.77796565029288,35.61982077945157]",47173,12841,Point,4bf58dd8d48988d1e5931735,Music Venue
12842,"[139.74733288082302,35.64552255517596]",47178,12842,Point,4bf58dd8d48988d12a951735,Train Station
12843,"[139.7702358232023,35.698509415497924]",47181,12843,Point,4bf58dd8d48988d1dd931735,Soup Place
12844,"[139.79143917560577,35.709714040443814]",47184,12844,Point,4bf58dd8d48988d1fe931735,Bus Station
12845,"[139.703652,35.583892]",47189,12845,Point,4bf58dd8d48988d1fe931735,Bus Station
12846,"[139.7285038232803,35.5901529848933]",47204,12846,Point,4bf58dd8d48988d110941735,Italian Restaurant
12847,"[139.79601502418518,35.71408281290573]",47207,12847,Point,4bf58dd8d48988d13a941735,Temple
12848,"[139.603328,35.74261]",47218,12848,Point,4bf58dd8d48988d1c4941735,Restaurant
12849,"[139.7358477115631,35.68791451355752]",47219,12849,Point,4d954b0ea243a5684a65b473,Convenience Store
12850,"[139.70642734563663,35.655309330139424]",47223,12850,Point,4bf58dd8d48988d1df941735,Bridge
12851,"[139.7937449183224,35.6727048030932]",47236,12851,Point,4bf58dd8d48988d16e941735,Fast Food Restaurant
12852,"[139.79779601097107,35.7239650246581]",47258,12852,Point,4bf58dd8d48988d1fe931735,Bus Station
12853,"[139.79671239852905,35.721423814904085]",47259,12853,Point,4bf58dd8d48988d1fe931735,Bus Station
12854,"[139.83766426211466,35.69053544905323]",47264,12854,Point,4bf58dd8d48988d1fd941735,Mall
12855,"[139.83560979366302,35.690334799065525]",47270,12855,Point,4bf58dd8d48988d1fe931735,Bus Station
12856,"[139.69869375228882,35.66096182009247]",47280,12856,Point,4bf58dd8d48988d1d1941735,Ramen /  Noodle House
12857,"[139.721957,35.642136]",47294,12857,Point,4bf58dd8d48988d16d941735,Café
12858,"[139.624458,35.669726]",47295,12858,Point,4bf58dd8d48988d111941735,Japanese Restaurant
12859,"[139.76854383945465,35.68118264026908]",47300,12859,Point,4bf58dd8d48988d128951735,Gift Shop
12860,"[139.85899862454067,35.664435210308746]",47301,12860,Point,4bf58dd8d48988d1fe931735,Bus Station
12861,"[139.710508,35.729648]",47308,12861,Point,4bf58dd8d48988d1f6931735,General Travel
12862,"[139.63761027589527,35.63152954035673]",47310,12862,Point,4bf58dd8d48988d1d1941735,Ramen /  Noodle House
12863,"[139.5403227210045,35.6567535896681]",47313,12863,Point,4bf58dd8d48988d19f941735,College Academic Building
12864,"[139.741082,35.671661]",47314,12864,Point,4bf58dd8d48988d145941735,Chinese Restaurant
12865,"[139.6670436859131,35.660848499340815]",47320,12865,Point,4bf58dd8d48988d118951735,Food & Drink Shop
12866,"[139.6163284778595,35.670257932416035]",47323,12866,Point,4d954b0ea243a5684a65b473,Convenience Store
12867,"[139.7109889984131,35.64489917903694]",47326,12867,Point,4bf58dd8d48988d129951735,Train Station
12868,"[139.77561950683594,35.62520986625084]",47332,12868,Point,4bf58dd8d48988d1fd941735,Mall
12869,"[139.7861099838072,35.688878044514574]",47336,12869,Point,4bf58dd8d48988d16d941735,Café
12870,"[139.73857820034027,35.683128188222064]",47337,12870,Point,4bf58dd8d48988d111941735,Japanese Restaurant
12871,"[139.7059866786003,35.69100575630412]",47348,12871,Point,4bf58dd8d48988d116941735,Bar
12872,"[139.54423874616623,35.655406734745]",47351,12872,Point,4bf58dd8d48988d1a8941735,General College & University
12873,"[139.7743189004047,35.70765893006405]",47360,12873,Point,4bf58dd8d48988d1e0931735,Coffee Shop
12874,"[139.77630078792572,35.69843819071906]",47361,12874,Point,4bf58dd8d48988d18d941735,Gaming Cafe
12875,"[139.76311898780392,35.677627905776475]",47369,12875,Point,4bf58dd8d48988d124941735,Office
12876,"[139.7005444765091,35.645137853855935]",47370,12876,Point,4bf58dd8d48988d124941735,Office
12877,"[139.61614608764648,35.707592725576234]",47378,12877,Point,4bf58dd8d48988d1dc931735,Tea Room
12878,"[139.8622776567936,35.758426665461016]",47383,12878,Point,4d4b7105d754a06378d81259,Shop & Service
12879,"[139.67233273929358,35.706637922580406]",47389,12879,Point,4d4b7105d754a06378d81259,Shop & Service
12880,"[139.77095246315002,35.67941788049046]",47397,12880,Point,4bf58dd8d48988d10f941735,Indian Restaurant
12881,"[139.698098,35.733352]",47406,12881,Point,4bf58dd8d48988d1fd931735,Subway
12882,"[139.71536387442023,35.741023645194865]",47412,12882,Point,4f4533804b9074f6e4fb0105,Elementary School
12883,"[139.71511960029602,35.73003572718027]",47413,12883,Point,4bf58dd8d48988d1e4931735,Bowling Alley
12884,"[139.6656173391297,35.68693795789694]",47414,12884,Point,4bf58dd8d48988d103941735,Home (private)
12885,"[139.6631544828415,35.57648021583722]",47415,12885,Point,4bf58dd8d48988d129951735,Train Station
12886,"[139.77992690801597,35.679003886533344]",47417,12886,Point,4bf58dd8d48988d16d941735,Café
12887,"[139.75462401532064,35.652060007310624]",47424,12887,Point,4bf58dd8d48988d124941735,Office
12888,"[139.69989001750946,35.66299938693376]",47431,12888,Point,4bf58dd8d48988d16d941735,Café
12889,"[139.76784110069275,35.68030680140564]",47444,12889,Point,4bf58dd8d48988d129951735,Train Station
12890,"[139.7467851656761,35.73988040686342]",47445,12890,Point,4bf58dd8d48988d1f9931735,Road
12891,"[139.85953778028488,35.715595275780146]",47447,12891,Point,4bf58dd8d48988d122951735,Electronics Store
12892,"[139.70392404622467,35.57031336075095]",47448,12892,Point,4bf58dd8d48988d118951735,Food & Drink Shop
12893,"[139.7028350830078,35.67019692067431]",47454,12893,Point,4f2a25ac4b909258e854f55f,Neighborhood
12894,"[139.72622394561768,35.764909346510834]",47460,12894,Point,4d954b0ea243a5684a65b473,Convenience Store
12895,"[139.77525463442333,35.69657046294504]",47461,12895,Point,4bf58dd8d48988d1d1941735,Ramen /  Noodle House
12896,"[139.7080879592435,35.73169038706632]",47462,12896,Point,4bf58dd8d48988d1d1941735,Ramen /  Noodle House
12897,"[139.6221300959587,35.70535809670391]",47468,12897,Point,4bf58dd8d48988d146941735,Deli / Bodega
12898,"[139.70205808102037,35.692859070237944]",47472,12898,Point,4bf58dd8d48988d1d1941735,Ramen /  Noodle House
12899,"[139.82644494149054,35.68904370252932]",47479,12899,Point,4bf58dd8d48988d1fe931735,Bus Station
12900,"[139.71002608537674,35.64801824304834]",47484,12900,Point,4bf58dd8d48988d1e0931735,Coffee Shop
12901,"[139.84174132347107,35.73553989535875]",47495,12901,Point,4bf58dd8d48988d118951735,Food & Drink Shop
12902,"[139.70727011368623,35.712203212575034]",47505,12902,Point,4f04afc02fb6e1c99f3db0bc,Mobile Phone Shop
12903,"[139.7721192240715,35.681820994378654]",47512,12903,Point,4bf58dd8d48988d10c941735,French Restaurant
12904,"[139.55295518932104,35.55802147851654]",47514,12904,Point,4bf58dd8d48988d1df941735,Bridge
12905,"[139.71371211111546,35.73017507790351]",47536,12905,Point,4bf58dd8d48988d16d941735,Café
12906,"[139.70970690250397,35.7532865044643]",47545,12906,Point,4bf58dd8d48988d1fd941735,Mall
12907,"[139.719026,35.56132228]",47546,12907,Point,4d954b0ea243a5684a65b473,Convenience Store
12908,"[139.7163774878168,35.52509831801558]",47562,12908,Point,4bf58dd8d48988d1fe931735,Bus Station
12909,"[139.7516973670717,35.73691700140233]",47564,12909,Point,4bf58dd8d48988d163941735,Park
12910,"[139.717592,35.731868]",47567,12910,Point,4bf58dd8d48988d103951735,Clothing Store
12911,"[139.7330052481891,35.71879795292803]",47571,12911,Point,4bf58dd8d48988d1ae941735,University
12912,"[139.80096101760864,35.81381114102204]",47575,12912,Point,4d954b0ea243a5684a65b473,Convenience Store
12913,"[139.76914007532315,35.69952848700113]",47578,12913,Point,4d954afda243a5684865b473,Medical Center
12914,"[139.72799401336164,35.80102018924194]",47584,12914,Point,4bf58dd8d48988d114951735,Bookstore
12915,"[139.5685436,35.6575861]",47586,12915,Point,4d954b0ea243a5684a65b473,Convenience Store
12916,"[139.66836101414447,35.64254681602037]",47590,12916,Point,4bf58dd8d48988d1e0931735,Coffee Shop
12917,"[139.672676,35.687862]",47603,12917,Point,4bf58dd8d48988d177941735,Medical Center
12918,"[139.6801060438156,35.5561718031999]",47609,12918,Point,4bf58dd8d48988d12b951735,Bus Station
12919,"[139.69541760904173,35.70207252891036]",47613,12919,Point,4bf58dd8d48988d132941735,Church
12920,"[139.54361110925674,35.650533458244084]",47616,12920,Point,4bf58dd8d48988d111941735,Japanese Restaurant
12921,"[139.79296740898576,35.83364198333594]",47618,12921,Point,4bf58dd8d48988d118951735,Food & Drink Shop
12922,"[139.66425955295563,35.79146573621251]",47619,12922,Point,4bf58dd8d48988d15e941735,Pool
12923,"[139.73841117491816,35.62820962139427]",47626,12923,Point,4f4531504b9074f6e4fb0102,Train Station
12924,"[139.7150899775932,35.666163479739495]",47627,12924,Point,4d4b7105d754a06375d81259,Professional & Other Places
12925,"[139.8804656457168,35.65941629205872]",47631,12925,Point,4bf58dd8d48988d110941735,Italian Restaurant
12926,"[139.66149378915694,35.76867813080449]",47637,12926,Point,4bf58dd8d48988d114951735,Bookstore
12927,"[139.75455742002578,35.73354294158803]",47638,12927,Point,4bf58dd8d48988d1f9931735,Road
12928,"[139.644513130188,35.76966246907116]",47641,12928,Point,4bf58dd8d48988d1fd931735,Subway
12929,"[139.71676114847946,35.72744129028897]",47642,12929,Point,4bf58dd8d48988d1f9931735,Road
12930,"[139.66571867465973,35.70757747978253]",47647,12930,Point,4bf58dd8d48988d111941735,Japanese Restaurant
12931,"[139.62506094252018,35.758745482174845]",47656,12931,Point,4bf58dd8d48988d130941735,Building
12932,"[139.787335395813,35.688768484065186]",47669,12932,Point,4bf58dd8d48988d1ff941735,Miscellaneous Shop
12933,"[139.77567315101624,35.69573497335906]",47674,12933,Point,4deefb944765f83613cdba6e,Historic Site
12934,"[139.5684188604355,35.683897243926694]",47680,12934,Point,4bf58dd8d48988d1fe931735,Bus Station
12935,"[139.67863082885742,35.74391734514843]",47692,12935,Point,4bf58dd8d48988d1fd931735,Subway
12936,"[139.62725043296814,35.73586647566035]",47693,12936,Point,4d954b0ea243a5684a65b473,Convenience Store
12937,"[139.7212893402732,35.777612280141526]",47700,12937,Point,4bf58dd8d48988d129951735,Train Station
12938,"[139.73358392715454,35.6700487491074]",47709,12938,Point,4bf58dd8d48988d1f9931735,Road
12939,"[139.77380182046574,35.728530441292364]",47722,12939,Point,4bf58dd8d48988d110951735,Salon / Barbershop
12940,"[139.76093212037654,35.69737166560105]",47723,12940,Point,4bf58dd8d48988d1a5941735,College Academic Building
12941,"[139.6656173391297,35.70528314022175]",47725,12941,Point,4bf58dd8d48988d103941735,Home (private)
12942,"[139.56758737564087,35.56248218776114]",47729,12942,Point,4bf58dd8d48988d10f951735,Drugstore / Pharmacy
12943,"[139.56992357969284,35.620576766688515]",47735,12943,Point,4bf58dd8d48988d12d941735,Government Building
12944,"[139.7314923730164,35.66435358507482]",47738,12944,Point,4bf58dd8d48988d1d1941735,Ramen /  Noodle House
12945,"[139.667877,35.676277]",47741,12945,Point,4bf58dd8d48988d1d1941735,Ramen /  Noodle House
12946,"[139.6660566329956,35.70310162426359]",47760,12946,Point,4bf58dd8d48988d1d1941735,Ramen /  Noodle House
12947,"[139.8164266347885,35.700348467145666]",47770,12947,Point,4bf58dd8d48988d1e0931735,Coffee Shop
12948,"[139.66185629367828,35.576554388399124]",47771,12948,Point,4bf58dd8d48988d1f9931735,Road
12949,"[139.76294875144958,35.66848639393464]",47772,12949,Point,4bf58dd8d48988d13b941735,School
12950,"[139.7258788956845,35.586486629795466]",47779,12950,Point,4bf58dd8d48988d104941735,Medical Center
12951,"[139.7659860665,35.68627356345049]",47792,12951,Point,4bf58dd8d48988d1ff941735,Miscellaneous Shop
12952,"[139.72276121377945,35.68860727604691]",47794,12952,Point,4d4b7105d754a06374d81259,Food
12953,"[139.58052098751068,35.70663876886668]",47806,12953,Point,4bf58dd8d48988d115951735,Bike Shop
12954,"[139.73901861909326,35.69176384405526]",47808,12954,Point,4bf58dd8d48988d1d1941735,Ramen /  Noodle House
12955,"[139.65928673744202,35.8586743866561]",47809,12955,Point,4bf58dd8d48988d122951735,Electronics Store
12956,"[139.7564955982603,35.65638453874157]",47818,12956,Point,4bf58dd8d48988d146941735,Deli / Bodega
12957,"[139.71791714429855,35.803418003141104]",47819,12957,Point,4bf58dd8d48988d1fb941735,Hobby Shop
12958,"[139.756155,35.6673769]",47820,12958,Point,4bf58dd8d48988d1d1941735,Ramen /  Noodle House
12959,"[139.76366870102538,35.66469746486747]",47827,12959,Point,4deefb944765f83613cdba6e,Historic Site
12960,"[139.75054621696472,35.66555989185584]",47861,12960,Point,4bf58dd8d48988d1d1941735,Ramen /  Noodle House
12961,"[139.7722400434809,35.700200026995766]",47866,12961,Point,4bf58dd8d48988d16d941735,Café
12962,"[139.756911846799,35.65517440851069]",47870,12962,Point,4f4531504b9074f6e4fb0102,Train Station
12963,"[139.73086953163147,35.69268530308536]",47872,12963,Point,4e52adeebd41615f56317744,Military Base
12964,"[139.69874823709958,35.660254811567974]",47895,12964,Point,4bf58dd8d48988d1c4941735,Restaurant
12965,"[139.545246,35.751814]",47899,12965,Point,4bf58dd8d48988d16e941735,Fast Food Restaurant
12966,"[139.77341366075458,35.737568650146]",47900,12966,Point,4d954b0ea243a5684a65b473,Convenience Store
12967,"[139.63375514618238,35.691808599457225]",47922,12967,Point,4bf58dd8d48988d12b951735,Bus Station
12968,"[139.69607591629028,35.66491487026835]",47933,12968,Point,4bf58dd8d48988d1f1931735,General Entertainment
12969,"[139.70110671438994,35.696985073789115]",47938,12969,Point,4bf58dd8d48988d1f1931735,General Entertainment
12970,"[139.72853278181609,35.580478830788806]",47946,12970,Point,4d954b0ea243a5684a65b473,Convenience Store
12971,"[139.775005,35.706655]",47951,12971,Point,50327c8591d4c4b30a586d5d,Brewery
12972,"[139.77555513381958,35.7096879054912]",47952,12972,Point,4bf58dd8d48988d1d1941735,Ramen /  Noodle House
12973,"[139.6696682,35.8333419]",47953,12973,Point,4d954b0ea243a5684a65b473,Convenience Store
12974,"[139.77176785469055,35.69226923188644]",47955,12974,Point,4bf58dd8d48988d111941735,Japanese Restaurant
12975,"[139.70727682113647,35.623465672040936]",47967,12975,Point,4d4b7105d754a06377d81259,Outdoors & Recreation
12976,"[139.7323940990835,35.629904054694336]",47968,12976,Point,4bf58dd8d48988d132941735,Church
12977,"[139.64865407779448,35.56539428470512]",47977,12977,Point,4bf58dd8d48988d1e5931735,Music Venue
12978,"[139.54176524252955,35.64951649746714]",47992,12978,Point,4bf58dd8d48988d113951735,Gas Station / Garage
12979,"[139.54315959249476,35.649238401870356]",47994,12979,Point,4bf58dd8d48988d111941735,Japanese Restaurant
12980,"[139.58035302996075,35.70220544]",47996,12980,Point,4bf58dd8d48988d129951735,Train Station
12981,"[139.67392261928632,35.561159588014355]",48021,12981,Point,4bf58dd8d48988d146941735,Deli / Bodega
12982,"[139.70096826553345,35.70075796172277]",48031,12982,Point,4bf58dd8d48988d123951735,Smoke Shop
12983,"[139.65023,35.703317]",48032,12983,Point,4bf58dd8d48988d124941735,Office
12984,"[139.70288449163272,35.658961771159674]",48037,12984,Point,4bf58dd8d48988d1a8941735,General College & University
12985,"[139.61559891700745,35.669273022885584]",48039,12985,Point,4bf58dd8d48988d118951735,Food & Drink Shop
12986,"[139.50673463761763,35.69935520304019]",48040,12986,Point,4bf58dd8d48988d1d2941735,Sushi Restaurant
12987,"[139.75256367430723,35.722752770892455]",48041,12987,Point,4bf58dd8d48988d10f951735,Drugstore / Pharmacy
12988,"[139.77674645701467,35.713911693622705]",48046,12988,Point,4f4531504b9074f6e4fb0102,Train Station
12989,"[139.87679308659867,35.638174936540054]",48047,12989,Point,4bf58dd8d48988d182941735,Park
12990,"[139.71744,35.647169]",48054,12990,Point,4bf58dd8d48988d111941735,Japanese Restaurant
12991,"[139.69969922621158,35.53187751198355]",48056,12991,Point,4d954b0ea243a5684a65b473,Convenience Store
12992,"[139.826633,35.74727]",48059,12992,Point,4bf58dd8d48988d16e941735,Fast Food Restaurant
12993,"[139.797917,35.710602]",48061,12993,Point,4bf58dd8d48988d123951735,Smoke Shop
12994,"[139.672471,35.653637]",48063,12994,Point,4bf58dd8d48988d130941735,Building
12995,"[139.71445657007024,35.5643594905108]",48068,12995,Point,4bf58dd8d48988d110941735,Italian Restaurant
12996,"[139.75361008796006,35.72488635677267]",48070,12996,Point,4d954b0ea243a5684a65b473,Convenience Store
12997,"[139.70120698213577,35.68195389339741]",48072,12997,Point,4bf58dd8d48988d1fd941735,Mall
12998,"[139.67004776000977,35.77174295898009]",48074,12998,Point,4d954b0ea243a5684a65b473,Convenience Store
12999,"[139.72211346030235,35.72420237430072]",48092,12999,Point,4bf58dd8d48988d11c941735,Bar
13000,"[139.82665515692258,35.74617501618312]",48096,13000,Point,4d954b0ea243a5684a65b473,Convenience Store
13001,"[139.7400127068982,35.627918000415704]",48100,13001,Point,4bf58dd8d48988d125941735,Office
13002,"[139.74270209670067,35.619376477587586]",48103,13002,Point,4bf58dd8d48988d107951735,Clothing Store
13003,"[139.738213,35.673143]",48104,13003,Point,4bf58dd8d48988d16e941735,Fast Food Restaurant
13004,"[139.7055870294571,35.660277534645616]",48105,13004,Point,4bf58dd8d48988d111941735,Japanese Restaurant
13005,"[139.73799347877502,35.62885074905048]",48113,13005,Point,4bf58dd8d48988d129951735,Train Station
13006,"[139.7116756439209,35.727126725166954]",48121,13006,Point,4bf58dd8d48988d1f2941735,Sporting Goods Shop
13007,"[139.76158144,35.82494826]",48135,13007,Point,4bf58dd8d48988d1df941735,Bridge
13008,"[139.62480813301005,35.67968102369372]",48138,13008,Point,4bf58dd8d48988d103941735,Home (private)
13009,"[139.61502955032265,35.70820475926066]",48140,13009,Point,4bf58dd8d48988d1df941735,Bridge
13010,"[139.69970226287842,35.693621999934926]",48155,13010,Point,4bf58dd8d48988d1df941735,Bridge
