geo_id,prompt
22043,"The latitude and longitude of the POI are 40.608396 North and 74.028414 West.
 There are Hospital, Military Base and Sandwich Place near the POI."
22044,"The latitude and longitude of the POI are 40.755661 North and 73.980947 West.
 There are Office, Coffee Shop and Hotel near the POI."
22045,"The latitude and longitude of the POI are 40.768916 North and 73.906588 West.
 There are Hookah Bar, Home (private) and Middle Eastern Restaurant near the POI."
22046,"The latitude and longitude of the POI are 40.780295 North and 73.946702 West.
 There are Bar, Residential Building (Apartment / Condo) and Pizza Place near the POI."
22047,"The name of this POI is Pennsylvania Station. The latitude and longitude of the POI are 40.750573 North and 73.99162 West.
 There are Office, Coffee Shop and Hotel near the POI."
22048,"The name of this POI is NYLO New York City. The latitude and longitude of the POI are 40.781987 North and 73.980768 West.
 There are Coffee Shop, Bar and Gym near the POI."
22049,"The name of this POI is 14th Street–Union Square. The latitude and longitude of the POI are 40.733738 North and 73.989859 West.
 There are Office, Bar and Clothing Store near the POI."
22050,"The latitude and longitude of the POI are 40.69345 North and 73.988653 West.
 There are Office, Courthouse and Diner near the POI."
22051,"The latitude and longitude of the POI are 40.736973 North and 73.995792 West.
 There are Office, Tech Startup and Clothing Store near the POI."
22052,"The name of this POI is Stephanie and Fred Shuman Reservoir Running Track. The latitude and longitude of the POI are 40.787162 North and 73.965371 West.
 There are Park, Other Great Outdoors and Subway near the POI."
22053,"The latitude and longitude of the POI are 40.549352 North and 74.150805 West.
 There are Church, Japanese Restaurant and Train Station near the POI."
22054,"The name of this POI is Terrace Drive. The latitude and longitude of the POI are 40.773896 North and 73.9732 West.
 There are Park, Athletic & Sport and Residential Building (Apartment / Condo) near the POI."
22055,"The latitude and longitude of the POI are 40.748257 North and 73.973266 West.
 There are Office, Coffee Shop and Building near the POI."
22056,"The name of this POI is Shell. The latitude and longitude of the POI are 40.70252 North and 73.855021 West.
 There are Park, Grocery Store and Pizza Place near the POI."
22057,"The latitude and longitude of the POI are 40.680341 North and 73.918005 West.
 There are Fried Chicken Joint, Home (private) and Residential Building (Apartment / Condo) near the POI."
22058,"The latitude and longitude of the POI are 40.703011 North and 74.016709 West.
 There are Office, Home (private) and Building near the POI."
22059,"The latitude and longitude of the POI are 40.733891 North and 73.991 West.
 There are Office, Coffee Shop and Bar near the POI."
22060,"The name of this POI is Starbucks. The latitude and longitude of the POI are 40.702907 North and 74.011749 West.
 There are Office, Building and Coffee Shop near the POI."
22061,"The latitude and longitude of the POI are 40.684823 North and 73.87131 West.
 There are Home (private), Subway and Department Store near the POI."
22062,"The latitude and longitude of the POI are 40.755368 North and 73.912089 West.
 There are Fast Food Restaurant, Clothing Store and Home (private) near the POI."
22063,"The name of this POI is Simpson Street. The latitude and longitude of the POI are 40.824298 North and 73.892702 West.
 There are Drugstore / Pharmacy, Subway and Donut Shop near the POI."
22064,"The latitude and longitude of the POI are 40.749219 North and 73.984429 West.
 There are Office, Hotel and Coffee Shop near the POI."
22065,"The name of this POI is Centre Street. The latitude and longitude of the POI are 40.720262 North and 73.999253 West.
 There are Italian Restaurant, Clothing Store and Office near the POI."
22066,"The name of this POI is Gansevoort Plaza. The latitude and longitude of the POI are 40.739909 North and 74.006073 West.
 There are Italian Restaurant, Office and Coffee Shop near the POI."
22067,"The name of this POI is Muchmore's. The latitude and longitude of the POI are 40.716446 North and 73.95289 West.
 There are Bar, American Restaurant and Pizza Place near the POI."
22068,"The latitude and longitude of the POI are 40.675715 North and 73.974575 West.
 There are Mexican Restaurant, Coffee Shop and Breakfast Spot near the POI."
22069,"The latitude and longitude of the POI are 40.808112 North and 73.943166 West.
 There are Southern / Soul Food Restaurant, Coffee Shop and Residential Building (Apartment / Condo) near the POI."
22070,"The name of this POI is De Forest Building. The latitude and longitude of the POI are 40.722727 North and 74.000159 West.
 There are Office, Clothing Store and Italian Restaurant near the POI."
22071,"The name of this POI is Armed Forces Career Center. The latitude and longitude of the POI are 40.688871 North and 73.983607 West.
 There are Subway, Building and Clothing Store near the POI."
22072,"The name of this POI is Aro. The latitude and longitude of the POI are 40.763121 North and 73.984058 West.
 There are Office, Theater and Bar near the POI."
22073,"The name of this POI is CITI Storage. The latitude and longitude of the POI are 40.723466 North and 73.960966 West.
 There are Bar, Music Venue and Cocktail Bar near the POI."
22074,"The latitude and longitude of the POI are 40.735714 North and 74.001954 West.
 There are Italian Restaurant, Coffee Shop and American Restaurant near the POI."
22075,"The latitude and longitude of the POI are 40.72903 North and 74.001301 West.
 There are Office, Italian Restaurant and Bar near the POI."
22076,"The name of this POI is Bushwick Ice House. The latitude and longitude of the POI are 40.707088 North and 73.932506 West.
 There are Bar, Art Gallery and Home (private) near the POI."
22077,"The name of this POI is Paramount Tower. The latitude and longitude of the POI are 40.747728 North and 73.974853 West.
 There are Office, Coffee Shop and Bar near the POI."
22078,"The latitude and longitude of the POI are 40.773377 North and 73.971229 West.
 There are Park, Athletic & Sport and Other Great Outdoors near the POI."
22079,"The name of this POI is West 100th Street. The latitude and longitude of the POI are 40.795499 North and 73.965782 West.
 There are Residential Building (Apartment / Condo), Pizza Place and Other Great Outdoors near the POI."
22080,"The name of this POI is Rumsey Playfield. The latitude and longitude of the POI are 40.772423 North and 73.970309 West.
 There are Park, Athletic & Sport and Other Great Outdoors near the POI."
22081,"The latitude and longitude of the POI are 40.750583 North and 74.005037 West.
 There are Art Gallery, Office and Building near the POI."
22082,"The latitude and longitude of the POI are 40.765137 North and 73.986817 West.
 There are Office, Theater and Bar near the POI."
22083,"The latitude and longitude of the POI are 40.571283 North and 74.118123 West.
 There are Church, Train Station and Italian Restaurant near the POI."
22084,"The name of this POI is The Redbury New York. The latitude and longitude of the POI are 40.744646 North and 73.984561 West.
 There are Office, Coffee Shop and Korean Restaurant near the POI."
22085,"The name of this POI is The Exley. The latitude and longitude of the POI are 40.716065 North and 73.951576 West.
 There are Bar, Coffee Shop and Pizza Place near the POI."
22086,"The name of this POI is Rockaway Beach Boulevard & Beach 100th Street. The latitude and longitude of the POI are 40.583722 North and 73.821267 West.
 There are Beach, Bar and Taco Place near the POI."
22087,"The latitude and longitude of the POI are 40.611248 North and 74.006191 West.
 There are Home (private), Subway and Steakhouse near the POI."
22088,"The latitude and longitude of the POI are 40.828551 North and 73.948872 West.
 There are Deli / Bodega, Residential Building (Apartment / Condo) and Home (private) near the POI."
22089,"The latitude and longitude of the POI are 40.715718 North and 73.914066 West.
 There are Office, Other Nightlife and Home (private) near the POI."
22090,"The latitude and longitude of the POI are 40.718827 North and 73.963662 West.
 There are Bar, Music Venue and Italian Restaurant near the POI."
22091,"The latitude and longitude of the POI are 40.745982 North and 73.953616 West.
 There are Bar, Park and Italian Restaurant near the POI."
22092,"The name of this POI is 135th Street. The latitude and longitude of the POI are 40.814391 North and 73.940744 West.
 There are Home (private), Gym and Residential Building (Apartment / Condo) near the POI."
22093,"The latitude and longitude of the POI are 40.716482 North and 73.963864 West.
 There are Bar, Mexican Restaurant and American Restaurant near the POI."
22094,"The latitude and longitude of the POI are 40.749224 North and 73.976687 West.
 There are Office, Coffee Shop and Deli / Bodega near the POI."
22095,"The latitude and longitude of the POI are 40.853522 North and 73.929541 West.
 There are Residential Building (Apartment / Condo), Home (private) and Bar near the POI."
22096,"The latitude and longitude of the POI are 40.728307 North and 73.999379 West.
 There are Office, Clothing Store and Italian Restaurant near the POI."
22097,"The latitude and longitude of the POI are 40.737226 North and 73.990753 West.
 There are Office, Tech Startup and Coffee Shop near the POI."
22098,"The latitude and longitude of the POI are 40.608298 North and 73.961425 West.
 There are Gym, Sushi Restaurant and Bus Line near the POI."
22099,"The name of this POI is Le Premier. The latitude and longitude of the POI are 40.763915 North and 73.978615 West.
 There are Office, Hotel and Coffee Shop near the POI."
